"Country","Season","Season.type","Year","Stock","Area","Fleets","Effort","UnitEffort","Catch..kg","Catch.Cat.","Report.cat.","Discards.Imported.Or.Raised"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","OTB_DEF_All_0_0_All",87989,"kWd",1810.56,"Landings","R-Reported","Imported"
"UK (England)","1","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,674,"Landings","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,4336,"Discards","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,1689,"Landings","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,3068,"Discards","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,2966,"Landings","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,838,"Discards","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,1052,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,NA,633,"Discards","A-All - reported, nonre","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",1807101,"kWd",3107.68,"Landings","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",1807101,"kWd",4322.31,"Discards","R-Reported","Raised Discard"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",1886919,"kWd",1874.98,"Landings","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",1886919,"kWd",2607.81,"Discards","R-Reported","Raised Discard"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",2038967,"kWd",1514.71,"Landings","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",2038967,"kWd",2106.73,"Discards","R-Reported","Raised Discard"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",1997035,"kWd",809.34,"Landings","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",1997035,"kWd",1125.67,"Discards","R-Reported","Raised Discard"
"UK(Scotland)","annual","Year",2015,"ple.27.7e","27.7.e","MIS_MIS_0_0_0_HC",-9,"kWd",0,"Landings","R-Reported","Imported"
"UK (England)","1","Quarter",2015,"ple.27.7e","27.7.e","TBB_CRU_16-31_0_0_all",-9,NA,37,"Landings","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2015,"ple.27.7e","27.7.e","TBB_CRU_16-31_0_0_all",-9,NA,37.04,"Discards","A-All - reported, nonre","Raised Discard"
"UK (England)","2","Quarter",2015,"ple.27.7e","27.7.e","TBB_CRU_16-31_0_0_all",-9,NA,74,"Landings","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2015,"ple.27.7e","27.7.e","TBB_CRU_16-31_0_0_all",-9,NA,74.07,"Discards","A-All - reported, nonre","Raised Discard"
"UK (England)","4","Quarter",2015,"ple.27.7e","27.7.e","TBB_CRU_16-31_0_0_all",-9,NA,17,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2015,"ple.27.7e","27.7.e","TBB_CRU_16-31_0_0_all",-9,NA,17.02,"Discards","A-All - reported, nonre","Raised Discard"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",17412,"kWd",352.77,"Landings","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",17412,"kWd",0,"Discards","R-Reported","Raised Discard"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",19643,"kWd",133.17,"Landings","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",19643,"kWd",0,"Discards","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",26173,"kWd",388.89,"Landings","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",26173,"kWd",0,"Discards","R-Reported","Raised Discard"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",8530,"kWd",94.5,"Landings","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_120-219_0_0_all",8530,"kWd",0,"Discards","R-Reported","Raised Discard"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",119800,"kWd",116.14,"Landings","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",119800,"kWd",60.44,"Discards","R-Reported","Raised Discard"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",119373,"kWd",264.55,"Landings","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",119373,"kWd",394.31,"Discards","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",175687,"kWd",893.97,"Landings","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",175687,"kWd",465.24,"Discards","R-Reported","Raised Discard"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",76505,"kWd",604.87,"Landings","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",76505,"kWd",57.78,"Discards","R-Reported","Imported"
"Belgium","1","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",11961,"kWd",1063,"Landings","R-Reported","Imported"
"Belgium","1","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",11961,"kWd",553.21,"Discards","R-Reported","Raised Discard"
"Belgium","4","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",2400,"kWd",234,"Landings","R-Reported","Imported"
"Belgium","4","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",2400,"kWd",121.78,"Discards","R-Reported","Raised Discard"
"UK (England)","1","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",-9,NA,2337,"Landings","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_All_0_0_All",-9,NA,1216.23,"Discards","A-All - reported, nonre","Raised Discard"
"UK (England)","2","Quarter",2015,"ple.27.7e","27.7.e","OTB_CRU_16-31_0_0_all",-9,NA,3,"Landings","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2015,"ple.27.7e","27.7.e","OTB_CRU_16-31_0_0_all",-9,NA,4.17,"Discards","A-All - reported, nonre","Raised Discard"
"UK (England)","1","Quarter",2015,"ple.27.7e","27.7.e","OTB_CRU_16-31_0_0_all",-9,NA,92,"Landings","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2015,"ple.27.7e","27.7.e","OTB_CRU_16-31_0_0_all",-9,NA,127.96,"Discards","A-All - reported, nonre","Raised Discard"
"UK (England)","4","Quarter",2015,"ple.27.7e","27.7.e","OTB_CRU_16-31_0_0_all",-9,NA,6,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2015,"ple.27.7e","27.7.e","OTB_CRU_16-31_0_0_all",-9,NA,8.35,"Discards","A-All - reported, nonre","Raised Discard"
"Netherlands","1","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all_FDF",40725,"kWd",402.78,"Landings","R-Reported","Imported"
"Netherlands","1","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all_FDF",40725,"kWd",209.62,"Discards","R-Reported","Raised Discard"
"Netherlands","4","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all_FDF",3082,"kWd",99.37,"Landings","R-Reported","Imported"
"Netherlands","4","Quarter",2015,"ple.27.7e","27.7.e","SSC_DEF_70-99_0_0_all_FDF",3082,"kWd",51.71,"Discards","R-Reported","Raised Discard"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","OTB_DEF_All_0_0_All",87989,"kWd",942.26,"Discards","R-Reported","Raised Discard"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","OTB_DEF_All_0_0_All",40165,"kWd",193.75,"Landings","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","OTB_DEF_All_0_0_All",40165,"kWd",100.83,"Discards","R-Reported","Raised Discard"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","OTB_DEF_All_0_0_All",105084,"kWd",1346.87,"Landings","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","OTB_DEF_All_0_0_All",105084,"kWd",700.94,"Discards","R-Reported","Raised Discard"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","OTB_DEF_All_0_0_All",29916,"kWd",1733.24,"Landings","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","OTB_DEF_All_0_0_All",29916,"kWd",902.02,"Discards","R-Reported","Raised Discard"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","GNS_DEF_>=100_0_0",2006,"kWd",156.86,"Landings","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","GNS_DEF_>=100_0_0",2006,"kWd",0,"Discards","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","GNS_DEF_>=100_0_0",3778,"kWd",70.55,"Landings","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","GNS_DEF_>=100_0_0",3778,"kWd",0,"Discards","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","GNS_DEF_>=100_0_0",4504,"kWd",182.24,"Landings","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","GNS_DEF_>=100_0_0",4504,"kWd",51.27,"Discards","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","GNS_DEF_>=100_0_0",2630,"kWd",452.19,"Landings","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","GNS_DEF_>=100_0_0",2630,"kWd",56.47,"Discards","R-Reported","Raised Discard"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0_all",321104,"kWd",211.52,"Landings","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0_all",321104,"kWd",32.72,"Discards","R-Reported","Raised Discard"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0_all",345998,"kWd",175.18,"Landings","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0_all",345998,"kWd",27.1,"Discards","R-Reported","Raised Discard"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0_all",335653,"kWd",858.34,"Landings","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0_all",335653,"kWd",132.79,"Discards","R-Reported","Raised Discard"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0_all",348771,"kWd",1259.8,"Landings","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_100-119_0_0_all",348771,"kWd",194.89,"Discards","R-Reported","Raised Discard"
"Belgium","1","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",116126,"kWd",21649,"Landings","R-Reported","Imported"
"Belgium","1","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",116126,"kWd",712,"Discards","R-Reported","Imported"
"Belgium","2","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",22696,"kWd",4774,"Landings","R-Reported","Imported"
"Belgium","2","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",22696,"kWd",157,"Discards","R-Reported","Imported"
"Belgium","3","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",45858,"kWd",15549,"Landings","R-Reported","Imported"
"Belgium","3","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",45858,"kWd",512,"Discards","R-Reported","Imported"
"Belgium","4","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",105532,"kWd",53276,"Landings","R-Reported","Imported"
"Belgium","4","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",105532,"kWd",1752,"Discards","R-Reported","Imported"
"UK (England)","1","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,66166,"Landings","A-All - reported, nonre","Imported"
"UK (England)","1","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,120583,"Discards","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,118348,"Landings","A-All - reported, nonre","Imported"
"UK (England)","2","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,251139,"Discards","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,182220,"Landings","A-All - reported, nonre","Imported"
"UK (England)","3","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,154510,"Discards","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,215232,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_70-99_0_0_all",-9,NA,149996,"Discards","A-All - reported, nonre","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_all_0_0_all",995170,"kWd",575.99,"Landings","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_all_0_0_all",995170,"kWd",576.54,"Discards","R-Reported","Raised Discard"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_all_0_0_all",1263391,"kWd",54,"Landings","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_all_0_0_all",1263391,"kWd",54.05,"Discards","R-Reported","Raised Discard"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_all_0_0_all",396899,"kWd",2279.01,"Landings","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_all_0_0_all",396899,"kWd",777.22,"Discards","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_all_0_0_all",255751,"kWd",2593.38,"Landings","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","TBB_DEF_all_0_0_all",255751,"kWd",2595.84,"Discards","R-Reported","Raised Discard"
"UK (England)","4","Quarter",2015,"ple.27.7e","27.7.e","OTM_SPF_32-69_0_0_all",-9,NA,4,"Landings","A-All - reported, nonre","Imported"
"UK (England)","4","Quarter",2015,"ple.27.7e","27.7.e","OTM_SPF_32-69_0_0_all",-9,NA,5.56,"Discards","A-All - reported, nonre","Raised Discard"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",200226,"kWd",388.65,"Landings","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",200226,"kWd",0,"Discards","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",68980,"kWd",143.1,"Landings","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",68980,"kWd",266.18,"Discards","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",177011,"kWd",494.15,"Landings","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",177011,"kWd",172.43,"Discards","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",56366,"kWd",92.58,"Landings","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_>=220_0_0_all",56366,"kWd",39.56,"Discards","R-Reported","Raised Discard"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_>=70_0_0",32980,"kWd",6.75,"Landings","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_>=70_0_0",32980,"kWd",46.28,"Discards","R-Reported","Raised Discard"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_>=70_0_0",52220,"kWd",349.34,"Landings","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_>=70_0_0",52220,"kWd",2394.98,"Discards","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_>=70_0_0",6249,"kWd",17.21,"Landings","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_>=70_0_0",6249,"kWd",117.99,"Discards","R-Reported","Raised Discard"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_>=70_0_0",13139,"kWd",205.46,"Landings","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","OTT_DEF_>=70_0_0",13139,"kWd",1408.58,"Discards","R-Reported","Raised Discard"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",12590,"kWd",1348.14,"Landings","R-Reported","Imported"
"France","3","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",12590,"kWd",0,"Discards","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",8450,"kWd",3120.82,"Landings","R-Reported","Imported"
"France","2","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",8450,"kWd",36.35,"Discards","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",21168,"kWd",1900.6,"Landings","R-Reported","Imported"
"France","1","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",21168,"kWd",28.47,"Discards","R-Reported","Raised Discard"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",16961,"kWd",879.03,"Landings","R-Reported","Imported"
"France","4","Quarter",2015,"ple.27.7e","27.7.e","GTR_DEF_100-119_0_0_all",16961,"kWd",43.76,"Discards","R-Reported","Imported"
"UK (Channel Island Jersey)","1","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,373,"Landings","A-All - reported, nonre","Imported"
"UK (Channel Island Jersey)","1","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,344.79,"Discards","A-All - reported, nonre","Raised Discard"
"UK (Channel Island Jersey)","2","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,373,"Landings","A-All - reported, nonre","Imported"
"UK (Channel Island Jersey)","2","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,344.79,"Discards","A-All - reported, nonre","Raised Discard"
"UK (Channel Island Jersey)","3","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,373,"Landings","A-All - reported, nonre","Imported"
"UK (Channel Island Jersey)","3","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,344.79,"Discards","A-All - reported, nonre","Raised Discard"
"UK (Channel Island Jersey)","4","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,373,"Landings","A-All - reported, nonre","Imported"
"UK (Channel Island Jersey)","4","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,344.79,"Discards","A-All - reported, nonre","Raised Discard"
"UK (Channel Island Guernsey)","1","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,276,"Landings","A-All - reported, nonre","Imported"
"UK (Channel Island Guernsey)","1","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,255.13,"Discards","A-All - reported, nonre","Raised Discard"
"UK (Channel Island Guernsey)","2","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,276,"Landings","A-All - reported, nonre","Imported"
"UK (Channel Island Guernsey)","2","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,255.13,"Discards","A-All - reported, nonre","Raised Discard"
"UK (Channel Island Guernsey)","3","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,276,"Landings","A-All - reported, nonre","Imported"
"UK (Channel Island Guernsey)","3","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,255.13,"Discards","A-All - reported, nonre","Raised Discard"
"UK (Channel Island Guernsey)","4","Quarter",2015,"ple.27.7e","27.7.e","C-Allgears",-9,NA,276,"Landings","A-All - reported, nonre","Imported"
